text,label,language,style
I need legal guidance and lawyer consultation,REQUEST_COUNSELLING_LEGAL_MEDICAL,en,direct_seed
urgent hai... landlord threw all luggage out on the street,NO_SAFE_PLACE_HOMELESSNESS,hinglish,conversational_augmented
arre... contradictory situation hai outcome uncertain hai please madad karo.,CONTRADICTORY_CHANGING_SITUATION,hinglish,conversational_augmented
मेरे सिर से खून निकल रहा है तुरंत मदद चाहिए।,PHYSICAL_VIOLENCE_INJURY,hi,conversational_augmented
Ma'am... I am uncertain and confused about what transpired please do something quickly.,UNCERTAINTY_UNCLEAR_INFO,en,conversational_augmented
he said he will finish me off are you listening?,THREAT_INTIMIDATION,en,conversational_augmented
Excuse me... he is trying to climb through the window please help immediately.,IMMEDIATE_PHYSICAL_DANGER,en,conversational_augmented
suniye... have no family or friends to support me here send help immediately.,ISOLATION_NO_SUPPORT,hinglish,conversational_augmented
not sure what happened exactly unclear memory jaldi kuch kijiye.,UNCERTAINTY_UNCLEAR_INFO,hinglish,conversational_augmented
sir... and describe kar rahe the mere saath discriminate kar rahe the kya aap sun rahe ho?,DISCRIMINATION_CASTE_VULNERABILITY,hinglish,conversational_augmented
Hello... the person fluctuates unpredictably between calm and rage are you listening?,CONTRADICTORY_CHANGING_SITUATION,en,conversational_augmented
"Please hear me... everything is under control now, I am safe",CURRENT_SAFETY_REASSURANCE,en,conversational_augmented
नमस्ते... सामूहिक रूप से हम पर दबाव बनाया जा रहा है,SOCIAL_COMMUNITY_PRESSURE,hi,conversational_augmented
हेल्प कीजिए... नाबालिग बच्ची की सुरक्षा को लेकर बहुत चिंता है क्या आप सुन रहे हैं?,CHILD_ELDERLY_DISABILITY_VULNERABILITY,hi,conversational_augmented
Please listen... I am having thoughts of self harm,SELF_HARM_CONCERN,en,conversational_augmented
arre... andar aane ki koshish kar raha hai jaldi aao please madad karo.,IMMEDIATE_PHYSICAL_DANGER,hinglish,conversational_augmented
usne bola ki court gaya toh jaan se haath dho baithega,THREAT_INTIMIDATION,hinglish,direct_seed
Please listen... the person fluctuates unpredictably between calm and rage please do something quickly.,CONTRADICTORY_CHANGING_SITUATION,en,conversational_augmented
अरे... कोई डरने की बात नहीं है,NEUTRAL_NO_INDICATOR,hi,conversational_augmented
suniye... dhamki de raha hai ghar jala dunga please madad karo.,THREAT_INTIMIDATION,hinglish,conversational_augmented
caste discrimination facing in village school and temple please madad karo.,DISCRIMINATION_CASTE_VULNERABILITY,hinglish,conversational_augmented
hello... landlord threw all luggage out on the street mai sach bol raha hu.,NO_SAFE_PLACE_HOMELESSNESS,hinglish,conversational_augmented
वो हथियार लेकर बाहर खड़ा है,IMMEDIATE_PHYSICAL_DANGER,hi,conversational_augmented
madam... we were just joking around no real threat jaldi kuch kijiye.,NEUTRAL_NO_INDICATOR,hinglish,conversational_augmented
sir... panchayat ne social boycott announce kar diya hamara mai sach bol raha hu.,SOCIAL_COMMUNITY_PRESSURE,hinglish,conversational_augmented
requesting legal aid assistance for filing case I don't know what to do.,REQUEST_COUNSELLING_LEGAL_MEDICAL,en,conversational_augmented
a minor child is trapped inside facing grave risk,CHILD_ELDERLY_DISABILITY_VULNERABILITY,en,direct_seed
Ma'am... we were denied access to the public well due to our caste,DISCRIMINATION_CASTE_VULNERABILITY,en,conversational_augmented
madam... not sure what happened exactly unclear memory send help immediately.,UNCERTAINTY_UNCLEAR_INFO,hinglish,conversational_augmented
सामूहिक रूप से हम पर दबाव बनाया जा रहा है प्लीज कुछ कीजिए।,SOCIAL_COMMUNITY_PRESSURE,hi,conversational_augmented
Ma'am... no physical violence or threats occurred,NEUTRAL_NO_INDICATOR,en,conversational_augmented
मेरी बात सुनिए... छाती में तेज दर्द है और बहुत ज्यादा खून बह रहा है क्या आप सुन रहे हैं?,MEDICAL_EMERGENCY,hi,conversational_augmented
Sir... the patient is unconscious and unable to breathe,MEDICAL_EMERGENCY,en,conversational_augmented
want to end my life bohot pareshan hu mujhe samajh nahi aa raha kya karu.,SELF_HARM_CONCERN,hinglish,conversational_augmented
mai bohot pareshan hu... reached inside police thana now totally safe,CURRENT_SAFETY_REASSURANCE,hinglish,conversational_augmented
I need urgent help... there is an infant and a pregnant woman in the house,CHILD_ELDERLY_DISABILITY_VULNERABILITY,en,conversational_augmented
सुनिए... ससुराल वाले दहेज के लिए प्रताड़ित कर रहे हैं,DOMESTIC_FAMILY_VIOLENCE,hi,conversational_augmented
arre... bol raha hai ki dekh lunga bahar nikal,THREAT_INTIMIDATION,hinglish,conversational_augmented
I am stranded on the roadside with nowhere to sleep,NO_SAFE_PLACE_HOMELESSNESS,en,direct_seed
हेल्प कीजिए... मेरे साथ भेदभाव कर रहे हैं और नीची जाति बोल रहे हैं तुरंत मदद चाहिए।,DISCRIMINATION_CASTE_VULNERABILITY,hi,conversational_augmented
नमस्ते... शरीर पर बहुत चोटें आई हैं,PHYSICAL_VIOLENCE_INJURY,hi,conversational_augmented
Please hear me... my elderly parents are bedridden and cannot escape please do something quickly.,CHILD_ELDERLY_DISABILITY_VULNERABILITY,en,conversational_augmented
we were denied access to the public well due to our caste please help immediately.,DISCRIMINATION_CASTE_VULNERABILITY,en,conversational_augmented
Ma'am... initially it seemed resolved but suddenly violence flared up again please do something quickly.,CONTRADICTORY_CHANGING_SITUATION,en,conversational_augmented
प्लीज... अकेले कमरे में बंद हूं कोई रिश्तेदार नहीं है मैं सच कह रहा हूं।,ISOLATION_NO_SUPPORT,hi,conversational_augmented
I am a victim of severe domestic violence at home please send police now.,DOMESTIC_FAMILY_VIOLENCE,en,conversational_augmented
madam... disabled person par assault attempt hua hai jaldi kuch kijiye.,CHILD_ELDERLY_DISABILITY_VULNERABILITY,hinglish,conversational_augmented
घर में छोटा बच्चा और गर्भवती महिला है प्लीज कुछ कीजिए।,CHILD_ELDERLY_DISABILITY_VULNERABILITY,hi,conversational_augmented
मेरे साथ शारीरिक जबरदस्ती की गई,SEXUAL_VIOLENCE_HARASSMENT,hi,direct_seed
urgent hai... community pressure banaya ja raha hai case wapas lene,SOCIAL_COMMUNITY_PRESSURE,hinglish,conversational_augmented
he threatened to destroy my home and life,THREAT_INTIMIDATION,en,conversational_augmented
"Ma'am... I am completely safe now, police have arrived I don't know what to do.",CURRENT_SAFETY_REASSURANCE,en,conversational_augmented
urgent hai... bachhe dar ke maare ro rahe hain kya aap sun rahe ho?,FEAR_DISTRESS_PANIC,hinglish,conversational_augmented
madam... landlord threw all luggage out on the street please madad karo.,NO_SAFE_PLACE_HOMELESSNESS,hinglish,conversational_augmented
ek ladka roz mera peecha karta hai office se ghar mujhe samajh nahi aa raha kya karu.,STALKING_FOLLOWING,hinglish,conversational_augmented
hello... humare sath bhedbhav ho raha hai,DISCRIMINATION_CASTE_VULNERABILITY,hinglish,conversational_augmented
बचाओ वो अंदर आ गया है,IMMEDIATE_PHYSICAL_DANGER,hi,conversational_augmented
मैडम... ब्लैकमेल करके लगातार दबाव बना रहा है जल्दी पुलिस भेजिए।,COERCION_BLACKMAIL,hi,conversational_augmented
the information is hazy and I cannot be sure,UNCERTAINTY_UNCLEAR_INFO,en,direct_seed
Please hear me... I was threatened by an armed individual please send police now.,THREAT_INTIMIDATION,en,conversational_augmented
कृपया ध्यान दीजिए... मैं यहां बिल्कुल अकेली हूं कोई मदद करने वाला नहीं मैं सच कह रहा हूं।,ISOLATION_NO_SUPPORT,hi,conversational_augmented
सास और ससुर घर में बंद करके मारते हैं मैं सच कह रहा हूं।,DOMESTIC_FAMILY_VIOLENCE,hi,conversational_augmented
Officer... requesting legal aid assistance for filing case are you listening?,REQUEST_COUNSELLING_LEGAL_MEDICAL,en,conversational_augmented
suniye... he is standing right outside my door with a knife kya aap sun rahe ho?,IMMEDIATE_PHYSICAL_DANGER,hinglish,conversational_augmented
have no family or friends to support me here please madad karo.,ISOLATION_NO_SUPPORT,hinglish,conversational_augmented
arre... pata nahi kahan hu landmark nahi dikh raha,UNCERTAINTY_UNCLEAR_INFO,hinglish,conversational_augmented
सर... छुआछूत का व्यवहार कर रहे हैं हमारे साथ मैं सच कह रहा हूं।,DISCRIMINATION_CASTE_VULNERABILITY,hi,conversational_augmented
सुनिए... उसने मुझे धमकी दी है जल्दी पुलिस भेजिए।,THREAT_INTIMIDATION,hi,conversational_augmented
दरवाजे के ठीक बाहर खड़ा है वो,IMMEDIATE_PHYSICAL_DANGER,hi,direct_seed
हेल्प कीजिए... जान बचाने के लिए कमरे में बंद हूं मुझे समझ नहीं आ रहा क्या करूं।,IMMEDIATE_PHYSICAL_DANGER,hi,conversational_augmented
Please hear me... he waits outside my workplace every evening watching me are you listening?,STALKING_FOLLOWING,en,conversational_augmented
Ma'am... a minor child is trapped inside facing grave risk please send police now.,CHILD_ELDERLY_DISABILITY_VULNERABILITY,en,conversational_augmented
neech jaati bolkar insult aur discriminate kar rahe please madad karo.,DISCRIMINATION_CASTE_VULNERABILITY,hinglish,conversational_augmented
Hello... there is an infant and a pregnant woman in the house I don't know what to do.,CHILD_ELDERLY_DISABILITY_VULNERABILITY,en,conversational_augmented
Ma'am... alert the local police station for immediate response,REQUEST_POLICE_EMERGENCY_HELP,en,conversational_augmented
Ma'am... I am terrified and panicking,FEAR_DISTRESS_PANIC,en,conversational_augmented
sir... mujhe exact location yaad nahi aa rahi confuse hu,UNCERTAINTY_UNCLEAR_INFO,hinglish,conversational_augmented
मेरी निजी तस्वीरें वायरल करने की धमकी दे रहा है,COERCION_BLACKMAIL,hi,conversational_augmented
Excuse me... I am hiding under the bed he is inside the house I am telling the truth.,IMMEDIATE_PHYSICAL_DANGER,en,conversational_augmented
दिव्यांग व्यक्ति पर हमला किया गया है,CHILD_ELDERLY_DISABILITY_VULNERABILITY,hi,conversational_augmented
जातिसूचक गालियां देकर अपमानित किया गया,DISCRIMINATION_CASTE_VULNERABILITY,hi,conversational_augmented
Help me... he is blackmailing me with private photographs,COERCION_BLACKMAIL,en,conversational_augmented
मेरा इस शहर में कोई नहीं है सबने छोड़ दिया,ISOLATION_NO_SUPPORT,hi,direct_seed
madam... panchayat ne social boycott announce kar diya hamara mujhe samajh nahi aa raha kya karu.,SOCIAL_COMMUNITY_PRESSURE,hinglish,conversational_augmented
listen... dhamki deke gaya hai abhi thodi der pehle,THREAT_INTIMIDATION,hinglish,conversational_augmented
gandi batein karke harass kar raha hai mai sach bol raha hu.,SEXUAL_VIOLENCE_HARASSMENT,hinglish,conversational_augmented
hello... describe kar rahe the mere saath discrimi,DISCRIMINATION_CASTE_VULNERABILITY,hinglish,conversational_augmented
I have no safe shelter or roof over my head tonight,NO_SAFE_PLACE_HOMELESSNESS,en,conversational_augmented
अरे... यह एक जागरूकता कार्यक्रम का नाटक था क्या आप सुन रहे हैं?,NEUTRAL_NO_INDICATOR,hi,conversational_augmented
madam... gandi batein karke harass kar raha hai,SEXUAL_VIOLENCE_HARASSMENT,hinglish,conversational_augmented
प्लीज... वार्निंग दी है कि बहुत पछताओगे,THREAT_INTIMIDATION,hi,conversational_augmented
I am extremely frightened for my life are you listening?,FEAR_DISTRESS_PANIC,en,conversational_augmented
Please hear me... I am trapped in the bathroom and he is inside I don't know what to do.,IMMEDIATE_PHYSICAL_DANGER,en,conversational_augmented
hello... coercing me into doing things against my consent,COERCION_BLACKMAIL,hinglish,conversational_augmented
Sir... I cannot clearly recall the exact details or location,UNCERTAINTY_UNCLEAR_INFO,en,conversational_augmented
help kijiye... forcing me to give money through blackmail send help immediately.,COERCION_BLACKMAIL,hinglish,conversational_augmented
सुनिए... वो मुझे ब्लैकमेल कर रहा है पैसों के लिए,COERCION_BLACKMAIL,hi,conversational_augmented
Please listen... I am facing continuous sexual harassment at workplace please send police now.,SEXUAL_VIOLENCE_HARASSMENT,en,conversational_augmented
the situation is volatile and constantly shifting I don't know what to do.,CONTRADICTORY_CHANGING_SITUATION,en,conversational_augmented
Sir... there is an infant and a pregnant woman in the house,CHILD_ELDERLY_DISABILITY_VULNERABILITY,en,conversational_augmented
अकेले कमरे में बंद हूं कोई रिश्तेदार नहीं है मुझे समझ नहीं आ रहा क्या करूं।,ISOLATION_NO_SUPPORT,hi,conversational_augmented
help kijiye... patient is unconscious please dispatch medical team jaldi kuch kijiye.,MEDICAL_EMERGENCY,hinglish,conversational_augmented
listen... mai bohot zyada scared hu,FEAR_DISTRESS_PANIC,hinglish,conversational_augmented
Help me... he threatened me but I am safe now I don't know what to do.,CURRENT_SAFETY_REASSURANCE,en,conversational_augmented
there is an armed man outside my apartment,IMMEDIATE_PHYSICAL_DANGER,en,direct_seed
please... ek ladka roz mera peecha karta hai office se ghar,STALKING_FOLLOWING,hinglish,conversational_augmented
blackmail kar raha hai ki social media par daal dega mai sach bol raha hu.,COERCION_BLACKMAIL,hinglish,conversational_augmented
I have no family or friends in this city to turn to,ISOLATION_NO_SUPPORT,en,conversational_augmented
Hello... my spouse locked me inside without water and hit me,DOMESTIC_FAMILY_VIOLENCE,en,conversational_augmented
suniye... need mental health counselling and legal guidance,REQUEST_COUNSELLING_LEGAL_MEDICAL,hinglish,conversational_augmented
हेल्प कीजिए... मेरा इस शहर में कोई नहीं है सबने छोड़ दिया प्लीज कुछ कीजिए।,ISOLATION_NO_SUPPORT,hi,conversational_augmented
hello... contradictory situation hai outcome uncertain hai kya aap sun rahe ho?,CONTRADICTORY_CHANGING_SITUATION,hinglish,conversational_augmented
pata nahi kahan hu landmark nahi dikh raha please madad karo.,UNCERTAINTY_UNCLEAR_INFO,hinglish,conversational_augmented
sir... wo log mere sath bhed bhav aur chhuachhoot kar rahe hain kya aap sun rahe ho?,DISCRIMINATION_CASTE_VULNERABILITY,hinglish,conversational_augmented
Officer... he touched me inappropriately against my will are you listening?,SEXUAL_VIOLENCE_HARASSMENT,en,conversational_augmented
I am stranded and all alone in this situation,ISOLATION_NO_SUPPORT,en,conversational_augmented
Ma'am... the information is hazy and I cannot be sure,UNCERTAINTY_UNCLEAR_INFO,en,conversational_augmented
he thretened to kill me and my family kya aap sun rahe ho?,THREAT_INTIMIDATION,hinglish,conversational_augmented
Please listen... I feel like ending my life right now are you listening?,SELF_HARM_CONCERN,en,conversational_augmented
अरे... जातिसूचक गालियां देकर अपमानित किया गया,DISCRIMINATION_CASTE_VULNERABILITY,hi,conversational_augmented
Please hear me... experiencing severe chest pain and medical collapse,MEDICAL_EMERGENCY,en,conversational_augmented
मैं बहुत परेशान हूं... पुलिस आ गई है अब स्थिति नियंत्रण में है,CURRENT_SAFETY_REASSURANCE,hi,conversational_augmented
he explicitly threatened to harm my children,THREAT_INTIMIDATION,en,direct_seed
the situation is terrifying and we are in panic,FEAR_DISTRESS_PANIC,en,direct_seed
feeling completely hopeless wanting to quit life,SELF_HARM_CONCERN,hinglish,direct_seed
suniye... police protection chahiye urgent basis pe,REQUEST_POLICE_EMERGENCY_HELP,hinglish,conversational_augmented
प्लीज... घर में छोटा बच्चा और गर्भवती महिला है तुरंत मदद चाहिए।,CHILD_ELDERLY_DISABILITY_VULNERABILITY,hi,conversational_augmented
urgent hai... no safe place to sleep tonight stranded on footpath send help immediately.,NO_SAFE_PLACE_HOMELESSNESS,hinglish,conversational_augmented
urgent hai... please send police immediately to my location jaldi kuch kijiye.,REQUEST_POLICE_EMERGENCY_HELP,hinglish,conversational_augmented
woh chala gaya hai ab koi danger nahi hai mujhe samajh nahi aa raha kya karu.,CURRENT_SAFETY_REASSURANCE,hinglish,conversational_augmented
डर के मारे कमरे में छिपी हूं,FEAR_DISTRESS_PANIC,hi,direct_seed
sir... phone pe continuously threatening calls aa rahe hain,THREAT_INTIMIDATION,hinglish,conversational_augmented
उसने बंदूक तान कर जान से मारने की बात कही,THREAT_INTIMIDATION,hi,direct_seed
usne galat tarike se touch kiya chedchad ki mujhe samajh nahi aa raha kya karu.,SEXUAL_VIOLENCE_HARASSMENT,hinglish,conversational_augmented
please... husband roz daaru peeke marpeet karta hai mujhe samajh nahi aa raha kya karu.,DOMESTIC_FAMILY_VIOLENCE,hinglish,conversational_augmented
Hello... I am facing continuous sexual harassment at workplace,SEXUAL_VIOLENCE_HARASSMENT,en,conversational_augmented
मेरी बात सुनिए... मुझे कानूनी सलाह और वकील की मदद चाहिए मुझे समझ नहीं आ रहा क्या करूं।,REQUEST_COUNSELLING_LEGAL_MEDICAL,hi,conversational_augmented
help kijiye... feeling like committing suicide please help,SELF_HARM_CONCERN,hinglish,conversational_augmented
डर के मारे चीख निकल रही है,FEAR_DISTRESS_PANIC,hi,conversational_augmented
I feel like ending my life right now are you listening?,SELF_HARM_CONCERN,en,conversational_augmented
please send a PCR emergency van right away please do something quickly.,REQUEST_POLICE_EMERGENCY_HELP,en,conversational_augmented
gala dabane ki koshish ki usne,PHYSICAL_VIOLENCE_INJURY,hinglish,direct_seed
hello... facing continuous spousal abuse and physical cruelty jaldi kuch kijiye.,DOMESTIC_FAMILY_VIOLENCE,hinglish,conversational_augmented
I need urgent help... I cannot calm down because of fear I don't know what to do.,FEAR_DISTRESS_PANIC,en,conversational_augmented
Please listen... alert the local police station for immediate response please do something quickly.,REQUEST_POLICE_EMERGENCY_HELP,en,conversational_augmented
सर... यह एक जागरूकता कार्यक्रम का नाटक था,NEUTRAL_NO_INDICATOR,hi,conversational_augmented
पता नहीं कौन था और क्या जगह थी,UNCERTAINTY_UNCLEAR_INFO,hi,conversational_augmented
I need urgent help... my husband beats me violently every day I am telling the truth.,DOMESTIC_FAMILY_VIOLENCE,en,conversational_augmented
I am bleeding heavily from my head I don't know what to do.,PHYSICAL_VIOLENCE_INJURY,en,conversational_augmented
madam... neech jaati bolkar insult aur discriminate kar rahe,DISCRIMINATION_CASTE_VULNERABILITY,hinglish,conversational_augmented
उसने बंदूक तान कर जान से मारने की बात कही,THREAT_INTIMIDATION,hi,conversational_augmented
sir... heavy bleeding ho rahi hai ambulance chahiye turant kya aap sun rahe ho?,MEDICAL_EMERGENCY,hinglish,conversational_augmented
suniye... sometimes calm sometimes suddenly attacks again,CONTRADICTORY_CHANGING_SITUATION,hinglish,conversational_augmented
मैडम... विरोधाभासी बातें हो रही हैं यहां माहौल अस्थिर है क्या आप सुन रहे हैं?,CONTRADICTORY_CHANGING_SITUATION,hi,conversational_augmented
अरे... आत्महत्या करने का ख्याल आ रहा है जल्दी पुलिस भेजिए।,SELF_HARM_CONCERN,hi,conversational_augmented
कोई कई दिनों से मेरा पीछा कर रहा है,STALKING_FOLLOWING,hi,conversational_augmented
Excuse me... my family members are physically abusing me please send police now.,DOMESTIC_FAMILY_VIOLENCE,en,conversational_augmented
madam... ab mai safe hu police aa gayi hai send help immediately.,CURRENT_SAFETY_REASSURANCE,hinglish,conversational_augmented
we were just joking around no real threat,NEUTRAL_NO_INDICATOR,hinglish,direct_seed
I need urgent help... I am stranded on the roadside with nowhere to sleep,NO_SAFE_PLACE_HOMELESSNESS,en,conversational_augmented
अरे... दहेज न लाने पर घर से निकालने की धमकी दी मैं सच कह रहा हूं।,DOMESTIC_FAMILY_VIOLENCE,hi,conversational_augmented
Excuse me... my husband beats me violently every day,DOMESTIC_FAMILY_VIOLENCE,en,conversational_augmented
Hello... I have no reason to stay alive are you listening?,SELF_HARM_CONCERN,en,conversational_augmented
नमस्ते... मेट्रो स्टेशन से घर तक फॉलो कर रहा है मैं सच कह रहा हूं।,STALKING_FOLLOWING,hi,conversational_augmented
Sir... I don't know the exact landmark around me,UNCERTAINTY_UNCLEAR_INFO,en,conversational_augmented
Officer... he keeps watching my house and tracking my schedule,STALKING_FOLLOWING,en,conversational_augmented
pcr van bhejo jaldi address par,REQUEST_POLICE_EMERGENCY_HELP,hinglish,conversational_augmented
Excuse me... he is standing outside my door holding a weapon please send police now.,IMMEDIATE_PHYSICAL_DANGER,en,conversational_augmented
मैं बहुत परेशान हूं... डर के मारे चीख निकल रही है,FEAR_DISTRESS_PANIC,hi,conversational_augmented
Excuse me... requesting immediate emergency police dispatch please do something quickly.,REQUEST_POLICE_EMERGENCY_HELP,en,conversational_augmented
जातिगत भेदभाव और छुआछूत का शिकार बनाया गया तुरंत मदद चाहिए।,DISCRIMINATION_CASTE_VULNERABILITY,hi,conversational_augmented
suniye... contradictory situation hai outcome uncertain hai,CONTRADICTORY_CHANGING_SITUATION,hinglish,conversational_augmented
कन्फ्यूज हूं शायद कल या परसों की बात है,UNCERTAINTY_UNCLEAR_INFO,hi,conversational_augmented
suniye... landlord threw all luggage out on the street kya aap sun rahe ho?,NO_SAFE_PLACE_HOMELESSNESS,hinglish,conversational_augmented
Ma'am... I am isolated in this house with zero support,ISOLATION_NO_SUPPORT,en,conversational_augmented
hello... apne aap ko hurt karne ka man kar raha hai please madad karo.,SELF_HARM_CONCERN,hinglish,conversational_augmented
Please hear me... initially it seemed resolved but suddenly violence flared up again I am telling the truth.,CONTRADICTORY_CHANGING_SITUATION,en,conversational_augmented
there is no hope left for me I want to die please do something quickly.,SELF_HARM_CONCERN,en,conversational_augmented
arre... chest pain aur breathing difficulty ho rahi hai mujhe samajh nahi aa raha kya karu.,MEDICAL_EMERGENCY,hinglish,conversational_augmented
I need urgent help... I am being extorted and coerced under threat of defamation please help immediately.,COERCION_BLACKMAIL,en,conversational_augmented
arre... blakmail karke mental torture de raha hai mujhe samajh nahi aa raha kya karu.,COERCION_BLACKMAIL,hinglish,conversational_augmented
I am living in constant fear,FEAR_DISTRESS_PANIC,en,direct_seed
I am seriously injured and bleeding I don't know what to do.,PHYSICAL_VIOLENCE_INJURY,en,conversational_augmented
"Please listen... everything is under control now, I am safe please send police now.",CURRENT_SAFETY_REASSURANCE,en,conversational_augmented
he threatened me but I am safe now please help immediately.,CURRENT_SAFETY_REASSURANCE,en,conversational_augmented
I don't know the exact landmark around me,UNCERTAINTY_UNCLEAR_INFO,en,direct_seed
help kijiye... humare sath bhedbhav ho raha hai jaldi kuch kijiye.,DISCRIMINATION_CASTE_VULNERABILITY,hinglish,conversational_augmented
arre... need immediate police intervention and escort send help immediately.,REQUEST_POLICE_EMERGENCY_HELP,hinglish,conversational_augmented
listen... roz ghar ke bahar khada rehta hai bike leke send help immediately.,STALKING_FOLLOWING,hinglish,conversational_augmented
मैडम... पड़ोसियों ने आकर मुझे बचा लिया अब सुरक्षित हूं,CURRENT_SAFETY_REASSURANCE,hi,conversational_augmented
please... chest pain aur breathing difficulty ho rahi hai,MEDICAL_EMERGENCY,hinglish,conversational_augmented
help kijiye... homeless ho gaye hain koi shelter nahi hai,NO_SAFE_PLACE_HOMELESSNESS,hinglish,conversational_augmented
अरे... पुलिस आ गई है अब स्थिति नियंत्रण में है,CURRENT_SAFETY_REASSURANCE,hi,conversational_augmented
I am bleeding heavily from my head,PHYSICAL_VIOLENCE_INJURY,en,direct_seed
alert the local police station for immediate response,REQUEST_POLICE_EMERGENCY_HELP,en,conversational_augmented
मेरी बात सुनिए... स्टॉकिंग कर रहा है लगातार नजर रख रहा है,STALKING_FOLLOWING,hi,conversational_augmented
Please hear me... I am being blackmailed and pressurized constantly are you listening?,COERCION_BLACKMAIL,en,conversational_augmented
Excuse me... she threatened that she will ruin my life are you listening?,THREAT_INTIMIDATION,en,conversational_augmented
urgent hai... koi reason nahi bacha live karne ka,SELF_HARM_CONCERN,hinglish,conversational_augmented
I need urgent help... we were forcibly evicted and have no place to go please send police now.,NO_SAFE_PLACE_HOMELESSNESS,en,conversational_augmented
my spouse locked me inside without water and hit me please send police now.,DOMESTIC_FAMILY_VIOLENCE,en,conversational_augmented
counsellor se baat karni hai stress relief ke liye please madad karo.,REQUEST_COUNSELLING_LEGAL_MEDICAL,hinglish,conversational_augmented
Excuse me... initially it seemed resolved but suddenly violence flared up again,CONTRADICTORY_CHANGING_SITUATION,en,conversational_augmented
पूरे गांव और पंचायत ने हमारा बहिष्कार कर दिया है,SOCIAL_COMMUNITY_PRESSURE,hi,conversational_augmented
मेरी बात सुनिए... लीगल एड और कोर्ट प्रक्रिया की जानकारी चाहिए मुझे समझ नहीं आ रहा क्या करूं।,REQUEST_COUNSELLING_LEGAL_MEDICAL,hi,conversational_augmented
मैडम... घरेलू हिंसा का शिकार हो रही हूं रोज,DOMESTIC_FAMILY_VIOLENCE,hi,conversational_augmented
Please listen... I am uncertain and confused about what transpired are you listening?,UNCERTAINTY_UNCLEAR_INFO,en,conversational_augmented
arre... please send police immediately to my location,REQUEST_POLICE_EMERGENCY_HELP,hinglish,conversational_augmented
suniye... pregnant lady hai ghar pe aur small kids hain mai sach bol raha hu.,CHILD_ELDERLY_DISABILITY_VULNERABILITY,hinglish,conversational_augmented
Sir... he waits outside my workplace every evening watching me please help immediately.,STALKING_FOLLOWING,en,conversational_augmented
अज्ञात व्यक्ति मेरा पीछा करता है घर तक तुरंत मदद चाहिए।,STALKING_FOLLOWING,hi,conversational_augmented
मोहल्ले के लोग मिलकर धमकी दे रहे हैं,SOCIAL_COMMUNITY_PRESSURE,hi,conversational_augmented
madam... ek ladka roz mera peecha karta hai office se ghar mujhe samajh nahi aa raha kya karu.,STALKING_FOLLOWING,hinglish,conversational_augmented
मेरी बात सुनिए... हर जगह मेरा पीछा करके वीडियो बनाता है जल्दी पुलिस भेजिए।,STALKING_FOLLOWING,hi,conversational_augmented
Hello... I have nowhere to go and nobody to call for assistance please help immediately.,ISOLATION_NO_SUPPORT,en,conversational_augmented
Please hear me... I was sexually harassed on my way home please do something quickly.,SEXUAL_VIOLENCE_HARASSMENT,en,conversational_augmented
मैं बहुत परेशान हूं... मोहल्ले के लोग मिलकर धमकी दे रहे हैं,SOCIAL_COMMUNITY_PRESSURE,hi,conversational_augmented
हेल्प कीजिए... विरोधाभासी बातें हो रही हैं यहां माहौल अस्थिर है,CONTRADICTORY_CHANGING_SITUATION,hi,conversational_augmented
अरे... पता नहीं कौन था और क्या जगह थी तुरंत मदद चाहिए।,UNCERTAINTY_UNCLEAR_INFO,hi,conversational_augmented
hello... not sure what happened exactly unclear memory mujhe samajh nahi aa raha kya karu.,UNCERTAINTY_UNCLEAR_INFO,hinglish,conversational_augmented
मैडम... मेरा इस शहर में कोई नहीं है सबने छोड़ दिया,ISOLATION_NO_SUPPORT,hi,conversational_augmented
अरे... तुरंत एम्बुलेंस भेजिए मरीज की हालत गंभीर है मुझे समझ नहीं आ रहा क्या करूं।,MEDICAL_EMERGENCY,hi,conversational_augmented
सांस लेने में बहुत तकलीफ हो रही है बेहोश हो रहे हैं प्लीज कुछ कीजिए।,MEDICAL_EMERGENCY,hi,conversational_augmented
घर से निकाल दिया गया है सड़क पर बैठी हूं,NO_SAFE_PLACE_HOMELESSNESS,hi,direct_seed
Please hear me... facing continuous discrimination and harassment based on my caste please do something quickly.,DISCRIMINATION_CASTE_VULNERABILITY,en,conversational_augmented
he is attempting to force his way inside please send police now.,IMMEDIATE_PHYSICAL_DANGER,en,conversational_augmented
Help me... need therapy and mental health support session,REQUEST_COUNSELLING_LEGAL_MEDICAL,en,conversational_augmented
I am on the verge of killing myself I am telling the truth.,SELF_HARM_CONCERN,en,conversational_augmented
Ma'am... I cannot calm down because of fear please send police now.,FEAR_DISTRESS_PANIC,en,conversational_augmented
मैं बहुत परेशान हूं... धमकी दी है कि घर में आग लगा देगा मुझे समझ नहीं आ रहा क्या करूं।,THREAT_INTIMIDATION,hi,conversational_augmented
coercing me into doing things against my consent,COERCION_BLACKMAIL,hinglish,conversational_augmented
requesting immediate emergency police dispatch I don't know what to do.,REQUEST_POLICE_EMERGENCY_HELP,en,conversational_augmented
mai bohot pareshan hu... usne private photos leak karne ki blackmailing shuru kar di,COERCION_BLACKMAIL,hinglish,conversational_augmented
sasural me roz torture kiya ja raha hai kya aap sun rahe ho?,DOMESTIC_FAMILY_VIOLENCE,hinglish,conversational_augmented
he did not threaten me kya aap sun rahe ho?,NEUTRAL_NO_INDICATOR,hinglish,conversational_augmented
